transaction_id,order_date,year,month,quarter,store_id,store_format,region,sales_channel,employee_id,customer_id,customer_segment,category,subcategory,product_id,supplier,base_price_php,unit_cost_php,discount_pct,selling_price_php,quantity_sold,gross_revenue_php,cogs_php,gross_profit_php,gross_margin_pct,shipping_cost_php,delivery_days,promo_type,payment_method,return_flag,return_reason,stock_level,reorder_point,stockout_flag,customer_rating,nps_score,loyalty_points_earned,marketing_spend_php
TXN-100083,2023-01-20,2023,1,Q1,STR-113,Online,Iloilo,Third-Party Platform,EMP-1046,CUST-18218,Regular,Sports,Apparel,PRD-1034,Supplier_M,873.91,506.93,0,873.91,5,4369.55,2534.65,1834.9,41.99,183.88,3,None,BuyNow PayLater,0,None,124,61,0,3.1,3.0,43,92.25
TXN-100084,2023-05-05,2023,5,Q2,STR-102,Kiosk,Cebu,Mobile App,EMP-1058,CUST-13274,Regular,Electronics,Accessories,PRD-1182,Supplier_L,547.42,264.84,50,273.71,5,1368.55,1324.2,44.35,3.24,277.65,5,Buy1Get1,BuyNow PayLater,0,None,379,72,0,1.9,2.0,13,74.77
TXN-100085,2024-07-04,2024,7,Q3,STR-113,Kiosk,Pampanga,Website,EMP-1031,CUST-17207,Regular,Automotive,Accessories,PRD-1137,Supplier_B,7735.86,4200.91,0,7735.86,1,7735.86,4200.91,3534.95,45.7,101.19,3,None,Bank Transfer,0,None,118,66,0,3.5,1.0,77,40.02
TXN-100086,2022-05-05,2022,5,Q2,STR-107,Superstore,Pampanga,Website,EMP-1030,CUST-10193,VIP,Groceries,Beverages,PRD-1169,Supplier_G,693.58,492.0,50,346.79,4,1387.16,1968.0,-580.84,-41.87,72.14,10,Buy1Get1,Bank Transfer,0,None,78,53,0,4.4,7.0,27,539.31
TXN-100087,2022-07-23,2022,7,Q3,STR-114,Kiosk,Laguna,Website,EMP-1093,CUST-19417,VIP,Groceries,Produce,PRD-1166,Supplier_F,2775.78,1913.87,50,1387.89,5,6939.45,9569.35,-2629.9,-37.9,129.3,2,Buy1Get1,Debit Card,0,None,227,71,0,4.6,,138,22.02
TXN-100088,2024-05-29,2024,5,Q2,STR-110,Kiosk,Laguna,In-Store,EMP-1001,CUST-13046,At-Risk,Electronics,Audio,PRD-1102,Supplier_G,677.18,469.86,0,677.18,1,677.18,469.86,207.32,30.62,0.0,0,Bundle Deal,BuyNow PayLater,0,None,135,46,0,3.6,,6,9.86
TXN-100089,2023-12-13,2023,12,Q4,STR-104,Kiosk,Cebu,Third-Party Platform,EMP-1004,CUST-19290,Regular,Groceries,Snacks,PRD-1079,Supplier_B,1972.33,1281.95,50,986.16,8,5916.96,7691.7,-1774.74,-29.99,271.63,5,Buy1Get1,Cash,0,None,369,22,0,4.2,3.0,59,61.28
TXN-100090,2023-06-18,2023,6,Q2,STR-119,Superstore,Laguna,In-Store,EMP-1098,,At-Risk,Sports,Footwear,PRD-1189,Supplier_K,1014.39,543.48,0,1014.39,18,18259.02,9782.64,8476.38,46.42,0.0,0,Bundle Deal,Debit Card,0,None,229,57,0,,8.0,182,68.44
TXN-100091,2022-07-11,2022,7,Q3,STR-117,Kiosk,Cebu,Website,EMP-1021,CUST-13561,Regular,Electronics,Accessories,PRD-1151,Supplier_B,2097.53,976.34,10,1887.78,3,5663.34,2929.02,2734.32,48.28,217.89,14,Percent Discount,Maya,1,Changed Mind,161,72,0,2.8,2.0,56,555.28
TXN-100092,2023-05-16,2023,5,Q2,STR-110,Superstore,NCR,Website,EMP-1049,CUST-10414,At-Risk,Beauty & Health,Pharmacy,PRD-1012,Supplier_H,15935.11,11201.66,5,15138.35,2,30276.7,22403.32,7873.38,26.0,230.79,5,Percent Discount,Credit Card,1,Defective,274,27,0,4.1,4.0,302,44.53
TXN-100093,2024-09-16,2024,9,Q3,STR-115,Express,Pampanga,Website,EMP-1064,CUST-10432,New,Apparel,Outerwear,PRD-1089,Supplier_I,7873.18,4540.86,15,6692.2,3,20076.6,13622.58,6454.02,32.15,145.85,14,Percent Discount,GCash,0,None,438,59,0,4.0,10.0,200,41.0
TXN-100094,2023-11-17,2023,11,Q4,STR-117,Online,Batangas,Third-Party Platform,EMP-1046,CUST-14913,At-Risk,Home & Living,Decor,PRD-1001,Supplier_C,2292.59,1104.46,30,1604.81,4,4814.43,3313.38,1501.05,31.18,168.48,3,Flash Sale,GCash,0,None,191,62,0,4.0,,48,195.89
TXN-100095,2024-09-01,2024,9,Q3,STR-109,Express,Iloilo,Mobile App,EMP-1063,CUST-14241,Regular,Home & Living,Furniture,PRD-1173,Supplier_N,1440.15,878.97,50,720.08,1,720.08,878.97,-158.89,-22.07,151.84,2,Buy1Get1,Maya,0,None,412,41,0,4.2,7.0,7,45.96
TXN-100096,2024-06-21,2024,6,Q2,STR-113,Express,Laguna,Website,EMP-1070,CUST-13817,At-Risk,Beauty & Health,Personal Care,PRD-1065,Supplier_F,872.85,623.98,40,523.71,1,523.71,623.98,-100.27,-19.15,255.29,7,Flash Sale,GCash,1,Wrong Item,240,34,0,3.7,,5,97.83
TXN-100097,2024-02-17,2024,2,Q1,STR-104,Online,Davao,Mobile App,EMP-1057,CUST-11918,New,Toys & Games,Outdoor Toys,PRD-1075,Supplier_B,2408.84,1651.95,0,2408.84,6,14453.04,9911.7,4541.34,31.42,296.51,10,None,Bank Transfer,0,None,318,53,0,1.9,,144,9.03
TXN-100098,2023-11-01,2023,11,Q4,STR-106,Kiosk,Cagayan de Oro,Third-Party Platform,EMP-1091,CUST-12377,New,Electronics,Audio,PRD-1088,Supplier_F,1285.01,918.74,5,1220.76,5,3662.28,2756.22,906.06,24.74,93.94,7,Percent Discount,Debit Card,0,None,121,21,0,4.1,9.0,36,161.67
TXN-100099,2022-01-04,2022,1,Q1,STR-108,Express,Cebu,In-Store,EMP-1040,CUST-13250,Regular,Automotive,Electronics,PRD-1045,Supplier_O,4913.13,3017.45,40,2947.88,2,5895.76,6034.9,-139.14,-2.36,0.0,0,Flash Sale,Cash,0,None,115,23,0,4.5,2.0,58,1064.89
TXN-100100,2022-06-07,2022,6,Q2,STR-108,Express,Cebu,Website,EMP-1067,CUST-14631,Regular,Apparel,Outerwear,PRD-1149,Supplier_G,5625.93,2906.4,0,5625.93,4,22503.72,11625.6,10878.12,48.34,74.75,2,Loyalty Points,Credit Card,0,None,266,68,0,4.1,,225,237.7
TXN-100101,2023-12-25,2023,12,Q4,STR-105,Kiosk,Cebu,Website,EMP-1037,CUST-13818,New,Toys & Games,Educational,PRD-1123,Supplier_H,465.68,233.03,30,325.98,3,325.98,233.03,92.95,28.51,283.18,5,Flash Sale,Maya,0,None,242,61,0,4.0,,3,5.75
TXN-100102,2022-07-31,2022,7,Q3,STR-117,Online,Cebu,Website,EMP-1033,CUST-10585,Regular,Sports,Equipment,PRD-1036,Supplier_C,4063.49,2156.48,0,4063.49,4,16253.96,8625.92,7628.04,46.93,124.27,2,None,BuyNow PayLater,0,None,235,46,0,3.4,7.0,162,23.61
TXN-100103,2023-07-02,2023,7,Q3,STR-115,Express,Laguna,Website,EMP-1083,CUST-12441,Churned,Apparel,Accessories,PRD-1194,Supplier_O,703.15,412.85,0,703.15,2,1406.3,825.7,580.6,41.29,57.07,5,None,Maya,0,None,494,29,0,3.4,4.0,14,26.56
TXN-100104,2024-04-26,2024,4,Q2,STR-100,Superstore,Iloilo,Website,EMP-1071,CUST-14074,Regular,Apparel,Outerwear,PRD-1026,Supplier_H,1528.99,734.52,40,917.39,3,2752.17,2203.56,548.61,19.93,293.52,3,Flash Sale,Maya,1,Wrong Item,390,67,0,3.5,0.0,27,3.04
TXN-100105,2023-07-30,2023,7,Q3,STR-109,Kiosk,Cebu,In-Store,EMP-1042,CUST-16399,New,Home & Living,Bedding,PRD-1010,Supplier_A,869.86,489.78,0,869.86,6,5219.16,2938.68,2280.48,43.69,0.0,0,None,Maya,0,None,249,69,0,3.9,10.0,52,78.62
TXN-100106,2022-01-20,2022,1,Q1,STR-102,Online,Cebu,Third-Party Platform,EMP-1028,CUST-16854,VIP,Electronics,Cameras,PRD-1091,Supplier_F,3688.06,2172.84,50,1844.03,3,5532.09,6518.52,-986.43,-17.83,86.67,2,Buy1Get1,Bank Transfer,0,None,354,59,0,4.1,9.0,110,53.47
TXN-100107,2024-02-13,2024,2,Q1,STR-117,Express,Davao,In-Store,EMP-1036,,At-Risk,Automotive,Accessories,PRD-1170,Supplier_M,5238.59,2569.9,0,5238.59,6,31431.54,15419.4,16012.14,50.94,0.0,0,Loyalty Points,GCash,0,None,359,65,0,3.7,,314,43.49
TXN-100108,2024-04-20,2024,4,Q2,STR-112,Online,Cebu,Website,EMP-1063,CUST-11693,VIP,Electronics,Audio,PRD-1024,Supplier_L,7333.2,5028.63,0,7333.2,1,7333.2,5028.63,2304.57,31.43,217.39,7,None,BuyNow PayLater,1,Late Delivery,40,38,0,4.3,,146,9.08
TXN-100109,2023-09-01,2023,9,Q3,STR-105,Kiosk,Iloilo,Mobile App,EMP-1072,CUST-12248,Regular,Apparel,Accessories,PRD-1169,Supplier_O,5775.03,3619.17,0,5775.03,15,86625.45,54287.55,32337.9,37.33,201.49,5,None,Maya,0,None,404,47,0,4.2,,866,111.36
TXN-100110,2022-04-14,2022,4,Q2,STR-108,Kiosk,NCR,In-Store,EMP-1011,CUST-17139,At-Risk,Electronics,Laptops,PRD-1143,Supplier_A,1092.56,682.42,0,1092.56,1,1092.56,682.42,410.14,37.54,0.0,0,None,Bank Transfer,0,None,334,49,0,4.4,1.0,10,22.51
TXN-100111,2024-04-05,2024,4,Q2,STR-103,Superstore,Pampanga,In-Store,EMP-1099,CUST-10113,At-Risk,Automotive,Accessories,PRD-1017,Supplier_H,6524.79,3471.14,30,4567.35,1,4567.35,3471.14,1096.21,24.0,0.0,0,Percent Discount,Cash,0,None,118,21,0,3.2,,45,144.28
TXN-100112,2022-04-26,2022,4,Q2,STR-105,Express,Iloilo,Mobile App,EMP-1079,CUST-15707,Churned,Automotive,Car Care,PRD-1101,Supplier_J,1722.94,1066.99,50,861.47,1,861.47,1066.99,-205.52,-23.86,96.71,5,Buy1Get1,Cash,0,None,387,39,0,2.3,1.0,8,183.86
TXN-100113,2024-06-19,2024,6,Q2,STR-100,Express,Cebu,Mobile App,EMP-1009,CUST-19900,VIP,Groceries,Dairy,PRD-1195,Supplier_J,4126.42,2954.1,0,4126.42,4,16505.68,11816.4,4689.28,28.41,242.47,5,None,Cash,0,None,3,76,1,4.5,10.0,330,27.79
TXN-100114,2024-07-16,2024,7,Q3,STR-101,Online,NCR,Website,EMP-1074,CUST-14326,New,Apparel,Footwear,PRD-1067,Supplier_K,4610.57,2123.79,40,2766.34,5,13831.7,10618.95,3212.75,23.23,77.22,2,Flash Sale,Maya,0,None,120,39,0,,10.0,138,414.47
TXN-100115,2024-06-22,2024,6,Q2,STR-101,Online,Batangas,Website,EMP-1084,CUST-17639,At-Risk,Toys & Games,Puzzles,PRD-1161,Supplier_F,557.98,344.53,25,418.49,1,418.49,344.53,73.96,17.67,109.18,7,Percent Discount,Cash,0,None,242,33,0,2.3,,4,233.3
TXN-100116,2022-05-10,2022,5,Q2,STR-116,Kiosk,Iloilo,Third-Party Platform,EMP-1052,CUST-10226,New,Groceries,Snacks,PRD-1129,Supplier_L,977.53,651.98,0,977.53,1,977.53,651.98,325.55,33.3,186.16,5,None,Credit Card,0,None,477,44,0,3.9,,9,38.11
TXN-100117,2022-02-17,2022,2,Q1,STR-114,Superstore,Batangas,Mobile App,EMP-1040,CUST-14823,New,Sports,Equipment,PRD-1134,Supplier_D,5874.43,3104.91,0,5874.43,3,17623.29,9314.73,8308.56,47.15,291.24,10,Loyalty Points,Debit Card,0,None,397,53,0,,6.0,176,339.74
TXN-100118,2022-05-08,2022,5,Q2,STR-105,Online,NCR,In-Store,EMP-1001,CUST-16081,New,Groceries,Frozen,PRD-1107,Supplier_N,769.19,568.34,5,730.73,10,7307.3,5683.4,1623.9,22.22,0.0,0,Percent Discount,Cash,0,None,489,47,0,4.9,10.0,73,61.52
TXN-100119,2022-02-11,2022,2,Q1,STR-117,Kiosk,Iloilo,Mobile App,EMP-1034,CUST-13300,Regular,Electronics,Mobile Phones,PRD-1141,Supplier_G,3464.18,2366.58,0,3464.18,19,65819.42,44965.02,20854.4,31.68,167.7,2,None,Debit Card,0,None,489,52,0,4.7,,658,36.5
TXN-100120,2024-12-15,2024,12,Q4,STR-114,Express,Pampanga,Website,EMP-1050,CUST-11836,Churned,Groceries,Produce,PRD-1182,Supplier_H,1476.83,826.15,50,738.41,10,7384.1,8261.5,-877.4,-11.88,278.92,3,Buy1Get1,Cash,0,None,479,32,0,,8.0,73,44.44
TXN-100121,2022-11-20,2022,11,Q4,STR-112,Online,Cebu,In-Store,EMP-1068,CUST-14803,At-Risk,Home & Living,Bedding,PRD-1133,Supplier_F,966.91,688.18,0,966.91,9,6768.37,4817.26,1951.11,28.83,0.0,0,None,Bank Transfer,0,None,173,44,0,4.1,4.0,67,57.62
TXN-100122,2024-02-28,2024,2,Q1,STR-112,Kiosk,Batangas,Third-Party Platform,EMP-1076,CUST-16766,Regular,Beauty & Health,Skincare,PRD-1188,Supplier_E,2374.07,1222.43,0,2374.07,7,16618.49,8557.01,8061.48,48.51,89.58,2,None,Credit Card,0,None,179,22,0,2.7,6.0,166,93.7
TXN-100123,2024-04-17,2024,4,Q2,STR-112,Express,Cebu,Mobile App,EMP-1058,CUST-14560,New,Automotive,Tools,PRD-1122,Supplier_D,623.66,353.34,0,623.66,5,3118.3,1766.7,1351.6,43.34,244.98,5,Loyalty Points,Credit Card,0,None,249,47,0,4.5,8.0,31,180.16
TXN-100124,2024-12-27,2024,12,Q4,STR-118,Kiosk,Davao,Website,EMP-1006,CUST-10201,VIP,Groceries,Beverages,PRD-1145,Supplier_L,7258.88,3415.7,0,7258.88,3,7258.88,3415.7,3843.18,52.94,141.51,7,None,Maya,0,None,494,47,0,4.1,,145,30.75
TXN-100125,2022-08-13,2022,8,Q3,STR-104,Kiosk,Iloilo,Website,EMP-1076,CUST-16189,Regular,Home & Living,Bedding,PRD-1027,Supplier_L,1973.54,1444.96,0,1973.54,17,33550.18,24564.32,8985.86,26.78,69.29,2,None,Bank Transfer,0,None,219,75,0,4.7,,335,365.05
TXN-100126,2024-10-13,2024,10,Q4,STR-103,Superstore,Laguna,Website,EMP-1025,CUST-18461,New,Apparel,Footwear,PRD-1133,Supplier_H,4557.54,3402.91,0,4557.54,6,22787.7,17014.55,5773.15,25.33,113.55,5,Bundle Deal,BuyNow PayLater,0,None,313,69,0,5.0,,227,992.68
TXN-100127,2024-02-23,2024,2,Q1,STR-107,Superstore,Cagayan de Oro,Third-Party Platform,EMP-1070,CUST-15447,At-Risk,Home & Living,Kitchen,PRD-1158,Supplier_I,4101.56,2818.41,0,4101.56,2,8203.12,5636.82,2566.3,31.28,109.09,14,None,Credit Card,0,None,226,57,0,3.7,,82,21.86
TXN-100128,2024-03-14,2024,3,Q1,STR-103,Express,Davao,In-Store,EMP-1009,CUST-18388,New,Beauty & Health,Haircare,PRD-1034,Supplier_I,148.98,108.08,0,148.98,2,297.96,216.16,81.8,27.45,0.0,0,None,GCash,0,None,160,75,0,3.8,4.0,2,27.55
TXN-100129,2022-11-17,2022,11,Q4,STR-100,Online,Cebu,Third-Party Platform,EMP-1036,CUST-10143,Regular,Beauty & Health,Personal Care,PRD-1075,Supplier_C,1336.86,845.27,0,1336.86,17,18716.04,11833.78,6882.26,36.77,182.65,5,Loyalty Points,GCash,0,None,419,39,0,2.6,1.0,187,395.45
TXN-100130,2022-03-11,2022,3,Q1,STR-109,Superstore,Batangas,In-Store,EMP-1093,,At-Risk,Automotive,Tools,PRD-1033,Supplier_B,851.9,561.41,50,425.95,5,2129.75,2807.05,-677.3,-31.8,0.0,0,Flash Sale,Bank Transfer,0,None,424,65,0,4.5,4.0,21,1199.95
TXN-100131,2022-12-15,2022,12,Q4,STR-110,Express,Batangas,Third-Party Platform,EMP-1050,CUST-18958,Regular,Sports,Apparel,PRD-1199,Supplier_K,2199.46,1105.68,25,1649.6,5,3299.2,2211.36,1087.84,32.97,114.68,14,Percent Discount,Credit Card,0,None,148,65,0,4.1,,32,95.3
TXN-100132,2022-03-04,2022,3,Q1,STR-113,Online,Cebu,Mobile App,EMP-1066,CUST-17182,New,Apparel,Accessories,PRD-1105,Supplier_M,2401.73,1364.01,10,2161.56,3,6484.68,4092.03,2392.65,36.9,127.33,3,Percent Discount,Maya,0,None,356,67,0,5.0,8.0,64,32.42
TXN-100133,2022-03-11,2022,3,Q1,STR-104,Online,Batangas,Mobile App,EMP-1039,CUST-19316,At-Risk,Automotive,Electronics,PRD-1180,Supplier_D,768.37,369.06,50,384.19,1,384.19,369.06,15.13,3.94,113.08,5,Buy1Get1,Cash,0,None,224,48,0,4.4,0.0,3,22.34
TXN-100134,2023-12-08,2023,12,Q4,STR-117,Online,Pampanga,Third-Party Platform,EMP-1080,CUST-16615,Regular,Home & Living,Furniture,PRD-1024,Supplier_C,955.16,471.11,0,955.16,6,2865.48,1413.33,1452.15,50.68,119.37,7,None,Bank Transfer,0,None,489,34,0,4.3,7.0,28,130.78
TXN-100135,2024-12-31,2024,12,Q4,STR-101,Online,Laguna,In-Store,EMP-1004,CUST-11998,At-Risk,Automotive,Car Care,PRD-1179,Supplier_G,5871.71,4249.61,50,2935.86,6,8807.58,12748.83,-3941.25,-44.75,0.0,0,Flash Sale,Debit Card,0,None,111,46,0,4.1,3.0,88,429.2
TXN-100136,2022-03-03,2022,3,Q1,STR-118,Online,NCR,Third-Party Platform,EMP-1006,CUST-15373,Regular,Automotive,Tools,PRD-1099,Supplier_G,1026.83,634.69,40,616.1,5,3080.5,3173.45,-92.95,-3.02,133.56,10,Flash Sale,GCash,0,None,269,41,0,,3.0,30,68.71
TXN-100137,2023-06-06,2023,6,Q2,STR-102,Online,NCR,Website,EMP-1054,CUST-18377,At-Risk,Home & Living,Decor,PRD-1192,Supplier_D,492.99,348.88,30,345.09,1,345.09,348.88,-3.79,-1.1,177.27,3,Flash Sale,GCash,0,None,62,37,0,3.9,1.0,3,452.28
TXN-100138,2022-08-09,2022,8,Q3,STR-106,Kiosk,Iloilo,Website,EMP-1033,CUST-15457,New,Electronics,Accessories,PRD-1143,Supplier_J,15106.72,9752.96,0,15106.72,2,30213.44,19505.92,10707.52,35.44,276.77,7,None,Maya,0,None,140,72,0,3.2,8.0,302,87.06
TXN-100139,2023-06-18,2023,6,Q2,STR-108,Online,NCR,Third-Party Platform,EMP-1068,CUST-16616,Regular,Electronics,Accessories,PRD-1027,Supplier_H,2431.28,1451.25,0,2431.28,4,9725.12,5805.0,3920.12,40.31,188.31,3,Loyalty Points,Cash,1,Late Delivery,337,56,0,5.0,7.0,97,334.48
TXN-100140,2024-06-04,2024,6,Q2,STR-115,Kiosk,Pampanga,Website,EMP-1047,CUST-11014,At-Risk,Groceries,Snacks,PRD-1186,Supplier_O,3436.91,1932.21,0,3436.91,1,3436.91,1932.21,1504.7,43.78,124.69,2,None,Maya,0,None,335,56,0,3.6,7.0,34,90.79
TXN-100141,2023-07-06,2023,7,Q3,STR-116,Kiosk,Davao,Website,EMP-1009,CUST-13529,New,Toys & Games,Action Figures,PRD-1157,Supplier_I,5549.85,3892.65,0,5549.85,1,5549.85,3892.65,1657.2,29.86,157.97,2,None,BuyNow PayLater,0,None,369,74,0,4.4,10.0,55,35.56
TXN-100142,2022-10-07,2022,10,Q4,STR-105,Express,Batangas,Mobile App,EMP-1079,CUST-17486,New,Apparel,Accessories,PRD-1096,Supplier_N,158.63,80.57,30,111.04,19,1887.68,1369.69,517.99,27.44,83.1,7,Flash Sale,Credit Card,0,None,138,38,0,4.8,,18,70.73
TXN-100143,2022-04-19,2022,4,Q2,STR-111,Express,Cagayan de Oro,Third-Party Platform,EMP-1039,CUST-14144,Churned,Sports,Fitness,PRD-1055,Supplier_B,3390.63,1650.97,0,3390.63,1,3390.63,1650.97,1739.66,51.31,200.86,7,None,GCash,0,None,166,53,0,4.4,1.0,33,11.48
TXN-100144,2023-10-10,2023,10,Q4,STR-107,Online,Cagayan de Oro,Mobile App,EMP-1080,CUST-15123,Regular,Groceries,Dairy,PRD-1074,Supplier_E,6650.06,4867.13,0,6650.06,5,19950.18,14601.39,5348.79,26.81,202.35,7,None,Debit Card,0,None,189,51,0,4.3,4.0,199,106.25
TXN-100145,2023-09-03,2023,9,Q3,STR-106,Kiosk,Batangas,Website,EMP-1024,CUST-17692,New,Apparel,Footwear,PRD-1110,Supplier_F,1092.84,756.68,0,1092.84,2,2185.68,1513.36,672.32,30.76,204.02,3,Loyalty Points,Maya,0,None,17,57,1,,,21,154.95
TXN-100146,2022-12-10,2022,12,Q4,STR-103,Kiosk,Pampanga,Website,EMP-1014,CUST-10681,New,Electronics,Cameras,PRD-1173,Supplier_I,961.74,700.16,0,961.74,1,961.74,700.16,261.58,27.2,118.26,5,None,Cash,0,None,5,50,1,4.4,,9,13.71
TXN-100147,2022-01-27,2022,1,Q1,STR-108,Online,Iloilo,Third-Party Platform,EMP-1095,CUST-18687,VIP,Automotive,Car Care,PRD-1117,Supplier_A,7240.88,4154.17,0,7240.88,2,14481.76,8308.34,6173.42,42.63,233.76,3,Bundle Deal,Maya,0,None,197,62,0,4.0,9.0,289,438.72
TXN-100148,2024-05-23,2024,5,Q2,STR-119,Superstore,NCR,Website,EMP-1000,CUST-17851,Regular,Toys & Games,Educational,PRD-1030,Supplier_O,1413.93,754.14,0,1413.93,6,8483.58,4524.84,3958.74,46.66,267.36,10,None,BuyNow PayLater,0,None,279,56,0,4.6,10.0,84,198.4
TXN-100149,2022-01-30,2022,1,Q1,STR-110,Online,Davao,Mobile App,EMP-1053,CUST-14969,At-Risk,Home & Living,Decor,PRD-1019,Supplier_J,2509.43,1608.77,0,2509.43,7,17566.01,11261.39,6304.62,35.89,183.34,7,None,Bank Transfer,0,None,264,54,0,,,175,33.13
TXN-100150,2023-04-05,2023,4,Q2,STR-104,Kiosk,NCR,In-Store,EMP-1028,CUST-17895,Regular,Groceries,Produce,PRD-1065,Supplier_C,2159.09,1391.05,50,1079.55,10,10795.5,13910.5,-3115.0,-28.85,0.0,0,Flash Sale,Bank Transfer,0,None,340,62,0,3.3,0.0,107,154.21
TXN-100151,2022-05-03,2022,5,Q2,STR-116,Express,Iloilo,Mobile App,EMP-1089,CUST-14011,At-Risk,Toys & Games,Outdoor Toys,PRD-1119,Supplier_F,1991.48,925.49,0,1991.48,1,1991.48,925.49,1065.99,53.53,298.23,7,None,BuyNow PayLater,0,None,170,72,0,4.3,,19,1.64
TXN-100152,2024-08-05,2024,8,Q3,STR-104,Express,Cebu,Mobile App,EMP-1086,CUST-17300,At-Risk,Beauty & Health,Supplements,PRD-1186,Supplier_C,1442.84,792.14,0,1442.84,3,4328.52,2376.42,1952.1,45.1,192.76,7,Loyalty Points,BuyNow PayLater,0,None,246,70,0,4.8,,43,109.24
TXN-100153,2023-01-14,2023,1,Q1,STR-115,Express,NCR,In-Store,EMP-1078,CUST-17338,At-Risk,Sports,Outdoors,PRD-1005,Supplier_C,1394.98,919.78,20,1115.98,1,1115.98,919.78,196.2,17.58,0.0,0,Percent Discount,Maya,0,None,238,57,0,3.0,,11,550.0
TXN-100154,2022-11-04,2022,11,Q4,STR-109,Express,Davao,Website,EMP-1066,CUST-12094,Regular,Toys & Games,Outdoor Toys,PRD-1097,Supplier_N,4665.26,3189.04,0,4665.26,4,4665.26,3189.04,1476.22,31.64,51.14,1,Loyalty Points,BuyNow PayLater,0,None,406,42,0,4.2,,46,753.9
TXN-100155,2022-12-19,2022,12,Q4,STR-119,Superstore,Pampanga,Third-Party Platform,EMP-1060,CUST-12770,New,Electronics,Mobile Phones,PRD-1065,Supplier_F,1043.51,720.55,0,1043.51,2,1043.51,720.55,322.96,30.95,123.57,7,None,BuyNow PayLater,0,None,401,64,0,4.5,4.0,10,7.26
TXN-100156,2023-09-06,2023,9,Q3,STR-106,Superstore,Cebu,Website,EMP-1006,CUST-11322,Regular,Toys & Games,Outdoor Toys,PRD-1129,Supplier_L,14141.47,8630.22,25,10606.1,5,53030.5,43151.1,9879.4,18.63,180.87,2,Percent Discount,GCash,0,None,124,34,0,3.5,1.0,530,89.03
TXN-100157,2023-05-16,2023,5,Q2,STR-115,Kiosk,Pampanga,Mobile App,EMP-1004,CUST-10195,At-Risk,Apparel,Bottoms,PRD-1161,Supplier_C,172.04,100.85,0,172.04,2,344.08,201.7,142.38,41.38,139.8,10,None,Debit Card,0,None,206,69,0,4.1,,3,150.25
TXN-100158,2022-04-01,2022,4,Q2,STR-109,Online,Batangas,Mobile App,EMP-1019,CUST-10661,Regular,Groceries,Beverages,PRD-1165,Supplier_M,1223.29,748.0,0,1223.29,1,1223.29,748.0,475.29,38.85,285.22,5,Loyalty Points,Cash,0,None,486,73,0,4.1,,12,175.7
TXN-100159,2024-12-27,2024,12,Q4,STR-102,Express,Laguna,Mobile App,EMP-1075,CUST-18172,Regular,Electronics,Audio,PRD-1054,Supplier_G,3973.73,2113.12,30,2781.61,7,13908.05,10565.6,3342.45,24.03,257.82,5,Flash Sale,Maya,0,None,9,24,1,2.9,,139,331.42
TXN-100160,2023-05-20,2023,5,Q2,STR-117,Kiosk,Laguna,Website,EMP-1056,CUST-13939,VIP,Apparel,Bottoms,PRD-1005,Supplier_L,5926.36,2955.15,0,5926.36,5,29631.8,14775.75,14856.05,50.14,108.89,5,None,Bank Transfer,0,None,200,67,0,4.6,5.0,592,19.94
TXN-100161,2024-07-29,2024,7,Q3,STR-112,Express,Batangas,Mobile App,EMP-1034,CUST-12914,VIP,Apparel,Bottoms,PRD-1083,Supplier_A,5802.03,3795.6,0,5802.03,2,11604.06,7591.2,4012.86,34.58,227.42,7,Bundle Deal,Debit Card,0,None,254,26,0,3.6,0.0,232,501.86
TXN-100162,2023-04-06,2023,4,Q2,STR-106,Online,Batangas,Website,EMP-1092,CUST-10141,Regular,Toys & Games,Puzzles,PRD-1038,Supplier_D,1364.41,697.68,5,1296.19,1,1296.19,697.68,598.51,46.17,256.8,2,Percent Discount,Credit Card,0,None,42,30,0,3.2,2.0,12,7.7
TXN-100163,2024-01-09,2024,1,Q1,STR-109,Online,Cagayan de Oro,Website,EMP-1044,CUST-12883,At-Risk,Automotive,Parts,PRD-1141,Supplier_K,1712.89,791.31,15,1455.96,4,5823.84,3165.24,2658.6,45.65,175.67,7,Percent Discount,Maya,0,None,111,35,0,2.9,,58,851.95
TXN-100164,2023-01-10,2023,1,Q1,STR-107,Online,Cagayan de Oro,Third-Party Platform,EMP-1089,CUST-10524,New,Beauty & Health,Supplements,PRD-1040,Supplier_G,263.31,129.95,0,263.31,4,1053.24,519.8,533.44,50.65,266.05,10,None,Cash,0,None,243,65,0,2.7,2.0,10,58.06
TXN-100165,2024-09-04,2024,9,Q3,STR-116,Superstore,Laguna,Mobile App,EMP-1097,CUST-13501,New,Electronics,Laptops,PRD-1155,Supplier_H,261.81,158.76,50,130.91,3,392.73,476.28,-83.55,-21.27,217.12,5,Buy1Get1,BuyNow PayLater,0,None,72,27,0,3.5,8.0,3,97.38
TXN-100166,2022-12-27,2022,12,Q4,STR-103,Online,Pampanga,Mobile App,EMP-1011,CUST-14793,Regular,Automotive,Electronics,PRD-1010,Supplier_G,3169.68,2014.95,50,1584.84,20,31696.8,40299.0,-8602.2,-27.14,206.55,5,Buy1Get1,Debit Card,0,None,473,80,0,3.6,,316,173.68
